Local time,Open,High,Low,Close,Volume
15.01.2023 08:00:00.000 GMT-0000,11523.029,11523.029,11523.029,11523.029,0
15.01.2023 09:00:00.000 GMT-0000,11523.029,11523.029,11523.029,11523.029,0
15.01.2023 10:00:00.000 GMT-0000,11523.029,11523.029,11523.029,11523.029,0
15.01.2023 11:00:00.000 GMT-0000,11523.029,11523.029,11523.029,11523.029,0
15.01.2023 12:00:00.000 GMT-0000,11523.029,11523.029,11523.029,11523.029,0
15.01.2023 13:00:00.000 GMT-0000,11523.029,11523.029,11523.029,11523.029,0
15.01.2023 14:00:00.000 GMT-0000,11523.029,11523.029,11523.029,11523.029,0
15.01.2023 15:00:00.000 GMT-0000,11523.029,11523.029,11523.029,11523.029,0
15.01.2023 16:00:00.000 GMT-0000,11523.029,11523.029,11523.029,11523.029,0
15.01.2023 17:00:00.000 GMT-0000,11523.029,11523.029,11523.029,11523.029,0
15.01.2023 18:00:00.000 GMT-0000,11523.029,11523.029,11523.029,11523.029,0
15.01.2023 19:00:00.000 GMT-0000,11523.029,11523.029,11523.029,11523.029,0
15.01.2023 20:00:00.000 GMT-0000,11523.029,11523.029,11523.029,11523.029,0
15.01.2023 21:00:00.000 GMT-0000,11523.029,11523.029,11523.029,11523.029,0
15.01.2023 22:00:00.000 GMT-0000,11523.029,11523.029,11523.029,11523.029,0
15.01.2023 23:00:00.000 GMT-0000,11541.349,11550.489,11513.659,11517.709,3699899.91
16.01.2023 00:00:00.000 GMT-0000,11517.787,11539.789,11514.129,11535.909,4247550.01
16.01.2023 01:00:00.000 GMT-0000,11535.807,11569.209,11532.639,11563.599,5178150.18
16.01.2023 02:00:00.000 GMT-0000,11563.889,11566.419,11552.809,11558.289,3827699.9
16.01.2023 03:00:00.000 GMT-0000,11559.159,11559.289,11547.889,11557.319,2428649.9
16.01.2023 04:00:00.000 GMT-0000,11557.599,11558.899,11548.239,11549.059,1984050.04
16.01.2023 05:00:00.000 GMT-0000,11548.559,11550.789,11534.139,11535.729,2915100.1
16.01.2023 06:00:00.000 GMT-0000,11535.649,11537.889,11514.529,11522.059,3291300.06
16.01.2023 07:00:00.000 GMT-0000,11521.549,11522.369,11511.119,11521.829,3270149.95
16.01.2023 08:00:00.000 GMT-0000,11521.857,11521.857,11466.000,11468.379,6797364.23
16.01.2023 09:00:00.000 GMT-0000,11468.789,11472.989,11441.549,11445.659,5220449.92
16.01.2023 10:00:00.000 GMT-0000,11445.627,11485.709,11445.509,11483.829,4248449.8
16.01.2023 11:00:00.000 GMT-0000,11483.739,11512.409,11482.209,11494.159,3663899.9
16.01.2023 12:00:00.000 GMT-0000,11493.019,11502.609,11486.569,11499.599,3659399.99
16.01.2023 13:00:00.000 GMT-0000,11499.659,11527.199,11497.839,11518.579,4373099.8
16.01.2023 14:00:00.000 GMT-0000,11518.219,11542.889,11515.619,11531.079,5151599.88
16.01.2023 15:00:00.000 GMT-0000,11531.489,11540.079,11513.809,11527.299,4828499.79
16.01.2023 16:00:00.000 GMT-0000,11527.257,11530.489,11498.329,11502.319,4228650.09
16.01.2023 17:00:00.000 GMT-0000,11502.399,11516.589,11493.529,11495.169,3535200.12
16.01.2023 18:00:00.000 GMT-0000,11495.169,11495.169,11495.169,11495.169,0
16.01.2023 19:00:00.000 GMT-0000,11495.169,11495.169,11495.169,11495.169,0
16.01.2023 20:00:00.000 GMT-0000,11495.169,11495.169,11495.169,11495.169,0
16.01.2023 21:00:00.000 GMT-0000,11495.169,11495.169,11495.169,11495.169,0
16.01.2023 22:00:00.000 GMT-0000,11495.169,11495.169,11495.169,11495.169,0
16.01.2023 23:00:00.000 GMT-0000,11503.399,11528.919,11499.809,11516.149,2893949.99
17.01.2023 00:00:00.000 GMT-0000,11516.649,11532.197,11500.589,11518.389,4493249.89
17.01.2023 01:00:00.000 GMT-0000,11518.317,11522.219,11483.769,11488.689,5102550.03
17.01.2023 02:00:00.000 GMT-0000,11487.089,11501.609,11473.219,11482.877,4398300.17
17.01.2023 03:00:00.000 GMT-0000,11482.789,11488.289,11474.009,11483.249,3354749.92
17.01.2023 04:00:00.000 GMT-0000,11482.229,11486.719,11475.829,11476.329,2248199.94
17.01.2023 05:00:00.000 GMT-0000,11476.219,11479.389,11465.589,11474.019,3170700.07
17.01.2023 06:00:00.000 GMT-0000,11474.269,11482.489,11467.219,11468.999,2599200.01
17.01.2023 07:00:00.000 GMT-0000,11468.259,11487.549,11461.339,11480.009,4390649.8
17.01.2023 08:00:00.000 GMT-0000,11480.127,11499.799,11477.049,11491.839,6405300.14
17.01.2023 09:00:00.000 GMT-0000,11492.019,11507.589,11470.009,11486.719,5806350.23
17.01.2023 10:00:00.000 GMT-0000,11486.369,11509.789,11477.659,11501.179,4737599.85
17.01.2023 11:00:00.000 GMT-0000,11501.129,11503.389,11487.619,11501.159,4146749.97
17.01.2023 12:00:00.000 GMT-0000,11501.209,11519.399,11482.179,11491.609,6334650.04
17.01.2023 13:00:00.000 GMT-0000,11491.869,11516.599,11473.359,11495.109,8055000.31
17.01.2023 14:00:00.000 GMT-0000,11495.099,11560.049,11483.029,11547.729,13769550.32
17.01.2023 15:00:00.000 GMT-0000,11547.309,11617.289,11518.279,11543.289,15109649.66
17.01.2023 16:00:00.000 GMT-0000,11542.199,11559.389,11487.299,11549.809,15011400.22
17.01.2023 17:00:00.000 GMT-0000,11549.849,11566.379,11520.629,11558.259,13114199.64
17.01.2023 18:00:00.000 GMT-0000,11558.539,11581.649,11550.529,11577.319,11553600.31
17.01.2023 19:00:00.000 GMT-0000,11577.419,11582.199,11537.359,11558.599,11002650.26
17.01.2023 20:00:00.000 GMT-0000,11558.809,11576.089,11535.319,11557.319,10889550.21
17.01.2023 21:00:00.000 GMT-0000,11557.719,11569.799,11550.879,11553.699,1647899.99
17.01.2023 22:00:00.000 GMT-0000,11553.699,11553.699,11553.699,11553.699,0
17.01.2023 23:00:00.000 GMT-0000,11547.029,11547.989,11513.769,11525.899,3395699.98
18.01.2023 00:00:00.000 GMT-0000,11525.329,11529.889,11513.199,11523.259,3429899.93
18.01.2023 01:00:00.000 GMT-0000,11523.359,11537.999,11522.259,11534.139,3679650.07
18.01.2023 02:00:00.000 GMT-0000,11534.127,11623.079,11522.549,11579.899,6220799.92
18.01.2023 03:00:00.000 GMT-0000,11580.209,11593.999,11550.139,11557.859,6092100.14
18.01.2023 04:00:00.000 GMT-0000,11558.039,11579.999,11547.139,11576.719,3898799.9
18.01.2023 05:00:00.000 GMT-0000,11576.629,11578.389,11564.129,11571.629,3384449.96
18.01.2023 06:00:00.000 GMT-0000,11571.399,11590.199,11569.729,11585.559,3325500.01
18.01.2023 07:00:00.000 GMT-0000,11585.679,11593.599,11567.519,11579.359,5195250.03
18.01.2023 08:00:00.000 GMT-0000,11579.269,11593.299,11545.569,11566.389,7135200.02
18.01.2023 09:00:00.000 GMT-0000,11566.139,11572.649,11551.309,11562.119,4967100.14
18.01.2023 10:00:00.000 GMT-0000,11562.177,11576.889,11545.519,11569.129,4291649.82
18.01.2023 11:00:00.000 GMT-0000,11569.679,11581.299,11564.579,11577.149,4024350.17
18.01.2023 12:00:00.000 GMT-0000,11576.189,11605.299,11574.349,11602.049,4641300.2
18.01.2023 13:00:00.000 GMT-0000,11602.057,11652.209,11569.709,11622.217,9833399.77
18.01.2023 14:00:00.000 GMT-0000,11622.109,11659.109,11604.799,11651.709,14290200.23
18.01.2023 15:00:00.000 GMT-0000,11651.419,11691.399,11517.839,11548.529,16640708.92
18.01.2023 16:00:00.000 GMT-0000,11548.309,11557.049,11451.149,11482.779,17552099.23
18.01.2023 17:00:00.000 GMT-0000,11482.727,11491.749,11439.129,11445.579,14701049.8
18.01.2023 18:00:00.000 GMT-0000,11445.639,11469.899,11415.589,11457.049,13841250.42
18.01.2023 19:00:00.000 GMT-0000,11457.829,11477.399,11436.099,11456.499,12674249.65
18.01.2023 20:00:00.000 GMT-0000,11456.099,11472.857,11404.119,11413.609,13839900.02
18.01.2023 21:00:00.000 GMT-0000,11413.709,11415.899,11401.829,11402.869,1931849.96
18.01.2023 22:00:00.000 GMT-0000,11402.869,11402.869,11402.869,11402.869,0
18.01.2023 23:00:00.000 GMT-0000,11399.709,11418.919,11399.359,11411.799,3208950.04
19.01.2023 00:00:00.000 GMT-0000,11411.269,11412.499,11382.249,11384.847,5879700.18
19.01.2023 01:00:00.000 GMT-0000,11384.989,11398.889,11380.879,11387.839,4732500.08
19.01.2023 02:00:00.000 GMT-0000,11388.019,11395.239,11379.139,11393.319,3682650.09
19.01.2023 03:00:00.000 GMT-0000,11393.297,11407.789,11392.049,11393.669,4094399.93
19.01.2023 04:00:00.000 GMT-0000,11393.667,11408.889,11393.299,11400.619,3297750
19.01.2023 05:00:00.000 GMT-0000,11400.729,11407.099,11389.729,11393.399,3129450.08
19.01.2023 06:00:00.000 GMT-0000,11393.529,11402.899,11381.349,11381.889,3348449.95
19.01.2023 07:00:00.000 GMT-0000,11382.359,11385.299,11360.339,11377.169,5547150.14
19.01.2023 08:00:00.000 GMT-0000,11377.619,11418.909,11371.869,11372.599,8463899.61
19.01.2023 09:00:00.000 GMT-0000,11371.739,11395.609,11354.409,11357.879,6978600.03
19.01.2023 10:00:00.000 GMT-0000,11358.279,11367.889,11333.539,11345.219,6501450.06
19.01.2023 11:00:00.000 GMT-0000,11345.207,11346.079,11306.269,11316.329,6713550.09
19.01.2023 12:00:00.000 GMT-0000,11315.379,11319.999,11289.139,11296.369,7552949.91
19.01.2023 13:00:00.000 GMT-0000,11296.679,11326.807,11278.879,11320.609,10762350.08
19.01.2023 14:00:00.000 GMT-0000,11320.219,11379.649,11282.519,11331.609,15545849.8
19.01.2023 15:00:00.000 GMT-0000,11331.089,11353.789,11259.789,11273.819,18513069.15
19.01.2023 16:00:00.000 GMT-0000,11274.399,11320.609,11247.689,11267.119,14601599.69
19.01.2023 17:00:00.000 GMT-0000,11267.069,11309.109,11266.329,11293.309,12789150.24
19.01.2023 18:00:00.000 GMT-0000,11293.219,11364.399,11290.039,11334.849,14567399.98
19.01.2023 19:00:00.000 GMT-0000,11334.829,11390.589,11317.769,11363.529,13591199.87
19.01.2023 20:00:00.000 GMT-0000,11363.289,11378.789,11289.239,11293.329,14085000.04
19.01.2023 21:00:00.000 GMT-0000,11294.299,11353.909,11292.719,11309.809,3062400.1
19.01.2023 22:00:00.000 GMT-0000,11309.809,11309.809,11309.809,11309.809,0
19.01.2023 23:00:00.000 GMT-0000,11340.489,11342.349,11319.179,11319.839,2721450.09
20.01.2023 00:00:00.000 GMT-0000,11319.919,11340.589,11318.509,11336.989,3088949.92
20.01.2023 01:00:00.000 GMT-0000,11336.719,11343.747,11326.859,11340.039,4420650.01
20.01.2023 02:00:00.000 GMT-0000,11340.149,11341.099,11325.229,11327.219,3379050.02
20.01.2023 03:00:00.000 GMT-0000,11327.379,11336.859,11325.549,11330.679,2834549.9
20.01.2023 04:00:00.000 GMT-0000,11330.769,11337.889,11328.509,11335.549,2367899.89
20.01.2023 05:00:00.000 GMT-0000,11335.507,11343.089,11330.539,11341.199,3060600.04
20.01.2023 06:00:00.000 GMT-0000,11340.859,11345.789,11334.639,11340.229,2872050.05
20.01.2023 07:00:00.000 GMT-0000,11340.217,11369.299,11335.339,11361.829,4455900.19
20.01.2023 08:00:00.000 GMT-0000,11361.887,11362.879,11316.339,11332.619,7693049.91
20.01.2023 09:00:00.000 GMT-0000,11332.769,11337.889,11304.827,11319.129,6430950.16
20.01.2023 10:00:00.000 GMT-0000,11319.137,11347.299,11302.029,11343.409,6775800.23
20.01.2023 11:00:00.000 GMT-0000,11343.869,11350.279,11324.049,11345.319,5118899.82
20.01.2023 12:00:00.000 GMT-0000,11344.829,11381.289,11338.529,11373.229,6142199.99
20.01.2023 13:00:00.000 GMT-0000,11373.569,11384.309,11344.629,11345.769,7406849.86
20.01.2023 14:00:00.000 GMT-0000,11345.989,11410.079,11320.809,11386.119,15205800.06
20.01.2023 15:00:00.000 GMT-0000,11386.129,11438.119,11362.089,11404.769,16778099.06
20.01.2023 16:00:00.000 GMT-0000,11404.999,11482.689,11402.549,11463.719,14626649.86
20.01.2023 17:00:00.000 GMT-0000,11463.777,11491.019,11462.709,11471.569,10933799.74
20.01.2023 18:00:00.000 GMT-0000,11471.587,11542.789,11445.549,11538.059,13172249.79
20.01.2023 19:00:00.000 GMT-0000,11538.519,11569.289,11533.039,11564.719,11206049.92
20.01.2023 20:00:00.000 GMT-0000,11564.747,11622.289,11564.659,11613.149,13895099.64
20.01.2023 21:00:00.000 GMT-0000,11612.279,11614.389,11595.849,11603.569,2365499.97
20.01.2023 22:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
20.01.2023 23:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
21.01.2023 00:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
21.01.2023 01:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
21.01.2023 02:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
21.01.2023 03:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
21.01.2023 04:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
21.01.2023 05:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
21.01.2023 06:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
21.01.2023 07:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
21.01.2023 08:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
21.01.2023 09:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
21.01.2023 10:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
21.01.2023 11:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
21.01.2023 12:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
21.01.2023 13:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
21.01.2023 14:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
21.01.2023 15:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
21.01.2023 16:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
21.01.2023 17:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
21.01.2023 18:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
21.01.2023 19:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
21.01.2023 20:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
21.01.2023 21:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
21.01.2023 22:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
21.01.2023 23:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
22.01.2023 00:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
22.01.2023 01:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
22.01.2023 02:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
22.01.2023 03:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
22.01.2023 04:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
22.01.2023 05:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
22.01.2023 06:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
22.01.2023 07:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
22.01.2023 08:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
22.01.2023 09:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
22.01.2023 10:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
22.01.2023 11:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
22.01.2023 12:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
22.01.2023 13:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
22.01.2023 14:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
22.01.2023 15:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
22.01.2023 16:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
22.01.2023 17:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
22.01.2023 18:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
22.01.2023 19:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
22.01.2023 20:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
22.01.2023 21:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
22.01.2023 22:00:00.000 GMT-0000,11603.569,11603.569,11603.569,11603.569,0
22.01.2023 23:00:00.000 GMT-0000,11615.379,11621.589,11587.169,11594.349,4343850.14
23.01.2023 00:00:00.000 GMT-0000,11594.357,11604.219,11587.229,11594.739,4199850.08
23.01.2023 01:00:00.000 GMT-0000,11594.737,11603.799,11592.029,11599.339,2827199.94
23.01.2023 02:00:00.000 GMT-0000,11599.397,11609.069,11597.509,11600.789,2299200.06
23.01.2023 03:00:00.000 GMT-0000,11600.797,11606.559,11599.009,11602.829,1867200.02
23.01.2023 04:00:00.000 GMT-0000,11602.849,11605.899,11594.859,11603.419,2281199.93
23.01.2023 05:00:00.000 GMT-0000,11603.337,11614.609,11597.549,11604.409,2424599.89
23.01.2023 06:00:00.000 GMT-0000,11604.317,11618.489,11599.629,11615.329,2523900.03
23.01.2023 07:00:00.000 GMT-0000,11615.619,11630.389,11604.069,11616.679,4379549.98
23.01.2023 08:00:00.000 GMT-0000,11616.759,11641.999,11592.359,11599.289,7533299.92
23.01.2023 09:00:00.000 GMT-0000,11599.749,11619.289,11590.009,11615.159,4978499.89
23.01.2023 10:00:00.000 GMT-0000,11615.309,11623.099,11590.549,11604.649,4870200.16
23.01.2023 11:00:00.000 GMT-0000,11603.869,11609.599,11589.009,11595.749,4569600.11
23.01.2023 12:00:00.000 GMT-0000,11595.717,11638.999,11595.649,11621.079,5627699.85
23.01.2023 13:00:00.000 GMT-0000,11622.049,11659.549,11621.139,11633.109,8537699.7
23.01.2023 14:00:00.000 GMT-0000,11633.249,11758.609,11609.279,11740.359,15419699.67
23.01.2023 15:00:00.000 GMT-0000,11740.299,11822.309,11731.739,11808.539,17126100.54
23.01.2023 16:00:00.000 GMT-0000,11808.799,11894.819,11808.799,11884.009,15458849.91
23.01.2023 17:00:00.000 GMT-0000,11884.279,11885.129,11846.109,11880.919,12223050.12
23.01.2023 18:00:00.000 GMT-0000,11880.817,11921.049,11876.819,11896.499,11684700.01
23.01.2023 19:00:00.000 GMT-0000,11896.809,11898.789,11797.579,11827.749,13820249.56
23.01.2023 20:00:00.000 GMT-0000,11827.169,11876.919,11803.519,11868.299,14255999.57
23.01.2023 21:00:00.000 GMT-0000,11868.039,11868.039,11849.749,11855.719,1886850
23.01.2023 22:00:00.000 GMT-0000,11855.719,11855.719,11855.719,11855.719,0
23.01.2023 23:00:00.000 GMT-0000,11868.299,11870.609,11850.749,11853.319,2360399.96
24.01.2023 00:00:00.000 GMT-0000,11853.539,11859.809,11850.099,11855.699,2918550.01
24.01.2023 01:00:00.000 GMT-0000,11855.839,11865.559,11847.039,11861.089,2840549.95
24.01.2023 02:00:00.000 GMT-0000,11861.017,11872.399,11860.129,11863.729,2493150
24.01.2023 03:00:00.000 GMT-0000,11863.389,11865.807,11859.269,11860.549,1846650
24.01.2023 04:00:00.000 GMT-0000,11860.577,11864.799,11855.859,11864.799,1836900
24.01.2023 05:00:00.000 GMT-0000,11864.787,11878.799,11861.559,11865.839,2212949.99
24.01.2023 06:00:00.000 GMT-0000,11865.899,11870.299,11854.829,11865.409,2197350.03
24.01.2023 07:00:00.000 GMT-0000,11864.739,11871.289,11845.269,11855.599,3384000.06
24.01.2023 08:00:00.000 GMT-0000,11855.319,11867.279,11842.389,11857.839,6178949.83
24.01.2023 09:00:00.000 GMT-0000,11858.059,11859.099,11835.329,11838.719,5317200.18
24.01.2023 10:00:00.000 GMT-0000,11838.789,11843.289,11819.129,11835.229,4406400.2
24.01.2023 11:00:00.000 GMT-0000,11835.389,11835.389,11811.759,11816.999,4367807.87
24.01.2023 12:00:00.000 GMT-0000,11816.849,11826.209,11808.019,11815.409,4446899.89
24.01.2023 13:00:00.000 GMT-0000,11815.559,11822.499,11770.659,11783.309,7438799.86
24.01.2023 14:00:00.000 GMT-0000,11784.539,11889.269,11777.049,11822.489,14245200.16
24.01.2023 15:00:00.000 GMT-0000,11823.069,11879.349,11776.619,11868.569,18133199.69
24.01.2023 16:00:00.000 GMT-0000,11868.769,11876.159,11836.889,11854.579,14410949.71
24.01.2023 17:00:00.000 GMT-0000,11853.509,11874.109,11824.749,11838.609,12427949.91
24.01.2023 18:00:00.000 GMT-0000,11838.619,11875.799,11811.049,11860.769,12077850.34
24.01.2023 19:00:00.000 GMT-0000,11860.789,11861.589,11830.749,11856.317,11606849.67
24.01.2023 20:00:00.000 GMT-0000,11856.149,11861.999,11798.039,11845.619,12360150.34
24.01.2023 21:00:00.000 GMT-0000,11845.989,11947.639,11815.849,11907.379,3675600.05
24.01.2023 22:00:00.000 GMT-0000,11907.379,11907.379,11907.379,11907.379,0
24.01.2023 23:00:00.000 GMT-0000,11912.309,11912.749,11758.639,11777.119,7240049.84
25.01.2023 00:00:00.000 GMT-0000,11777.849,11784.719,11749.519,11760.069,5033249.86
25.01.2023 01:00:00.000 GMT-0000,11759.159,11763.659,11735.859,11742.509,3801150.08
25.01.2023 02:00:00.000 GMT-0000,11742.499,11764.779,11741.109,11755.899,3056400.06
25.01.2023 03:00:00.000 GMT-0000,11755.829,11766.199,11748.019,11763.889,2841749.91
25.01.2023 04:00:00.000 GMT-0000,11764.009,11770.599,11754.109,11756.269,2485349.89
25.01.2023 05:00:00.000 GMT-0000,11756.267,11759.697,11750.729,11758.549,2525850.06
25.01.2023 06:00:00.000 GMT-0000,11758.557,11775.999,11757.829,11770.249,2829149.96
25.01.2023 07:00:00.000 GMT-0000,11770.257,11789.399,11764.019,11786.399,3500999.93
25.01.2023 08:00:00.000 GMT-0000,11786.879,11795.089,11762.149,11768.589,6592500.21
25.01.2023 09:00:00.000 GMT-0000,11768.367,11771.399,11720.179,11721.879,6543449.88
25.01.2023 10:00:00.000 GMT-0000,11721.867,11726.289,11690.119,11704.659,7326600.07
25.01.2023 11:00:00.000 GMT-0000,11704.639,11715.999,11669.829,11682.119,6237899.78
25.01.2023 12:00:00.000 GMT-0000,11681.899,11706.089,11678.749,11699.889,6843450.07
25.01.2023 13:00:00.000 GMT-0000,11699.877,11701.219,11641.609,11648.029,8356650.35
25.01.2023 14:00:00.000 GMT-0000,11648.089,11662.809,11562.319,11564.019,15905400.28
25.01.2023 15:00:00.000 GMT-0000,11564.049,11613.899,11547.169,11609.099,19848600.39
25.01.2023 16:00:00.000 GMT-0000,11609.119,11730.519,11600.019,11707.019,17578050.61
25.01.2023 17:00:00.000 GMT-0000,11708.059,11715.549,11675.149,11696.229,13723349.57
